id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
229,OK,Il campione presenta note di burro fuso e pane tostato leggero.,"burro fuso, pane tostato leggero","burro fuso, pane tostato leggero",2018,C0C,TG_08
230,OK,Il campione presenta note di brodo di carne.,brodi di carne,brodi di carne,2018,C0C,TG_35
231,OK,Il campione presenta note di lattici cotti.,lattici cotti,lattici cotti,2018,C0C,TG_19
232,OK,"Il campione mostra un equilibrio, con note evolute di glutammato, lattiche della panna e burro fuso.","rispetto al naso, meno carenti le note evolute del glutammato, rimangono le note lattiche della panna e del burro fuso, equilibrato","rispetto al naso, meno carenti le note evolute del glutammato, rimangono le note lattiche della panna e del burro fuso, equilibrato",2018,C0D,TG_20
233,OK,Fungo.,fungo,fungo,2018,C0D,Q_09
234,OK,Il campione presenta un aroma leggermente ossidato.,leggermente ossidato,leggermente ossidato,2018,C0D,Q_02
235,OK,"Il campione presenta un aroma medio positivo, con note di panna e nocciola.","medio positivo panna, nocciola","medio positivo panna, nocciola",2018,C0D,TG_24
236,OK,Burro.,"burro,","burro,",2018,C0D,TG_08
237,OK,Il campione presenta un retrogusto di stalla.,Retrogusto di talla,Retrogusto di stalla,2018,C0D,TG_04
238,OK,Il campione risulta poco persistente.,poco persistente,poco persistente,2018,C0D,TG_11
239,OK,"Il campione risulta poco caratteristico al naso, ricordando i formaggi svizzeri, con una presenza maggiore di burro fuso.","poco caratteristico come al naso, ricorda i formaggi svizzeri, forse un po piu presente il burro fuso rispetto al naso","poco caratteristico come al naso, ricorda i formaggi svizzeri, forse un po piu presente il burro fuso rispetto al naso",2018,C0I,TG_20
240,OK,"Il campione presenta un aroma medio, con qualche nota retrolfattiva da formaggio e brodo.","medio, con qualche nota retroolfatt da formaggio e brodo","medio, con qualche nota retrolfattivo da formaggio e brodo",2018,C0I,TG_24
241,OK,"Cuoio, pepe, crosta di grana.","cuoio, pepe, crosta di grana","cuoio, pepe, crosta di grana",2018,C0I,TG_19
242,OK,"Il formaggio presenta difetti, con un odore stantio, note di legno e una crosta secca.","difettoso, stantio, legno, crosta di formaggio secca","difettoso, stantio, legno, crosta di formaggio secca",2018,C0M,TG_20
243,OK,Si percepisce un forte aroma di tostato e note animali.,"stantio, tostato forte, animale","stantio, tostato forte, animale",2018,C0M,Q_02
244,OK,Si percepisce un aroma di brodo.,brodo....,brodo....,2018,C0M,TG_24
245,OK,"Il campione presenta note di fieno, tipiche del Grana Trentino.",fieno,fieno,2018,C0M,TG_08
246,CONFORME,"Il campione è conforme, con un aroma che rispecchia le caratteristiche attese per il Grana Trentino.",Scarso,Scarso,2018,C0M,TG_04
247,OK,"Il campione presenta un aroma vecchio, non caratteristico del Grana Trentino.",vecchio,vecchio,2018,C0M,TG_11
248,OK,"La crosta ricorda un grana vecchio, con note speziate e animali.","crosta, da grana vecchio, speziato, animale","crosta, da grana vecchio, speziato, animale",2018,C0M,TG_19
249,OK,"Il campione mostra un aroma poco intenso e poco complesso, con note animali e di latte bruciato.","scarico, poco complesso, tornano le note animali e di latte bruciato riscontrate al naso, nota propionica","poco intenso, poco complesso, tornano le note animali e di latte bruciato riscontrate al naso, nota propionica",2018,C0Q,TG_20
250,OK,Si avverte un sapore di panna cotta.,panna cotto,panna cotto,2018,C0Q,Q_09
251,OK,C'è un chiaro sentore di muffa.,muffa,muffa,2018,C0Q,Q_02
252,ILLEGGIBILE,,strano retrolfatto...,strano retrolfatto...,2018,C0Q,TG_24
253,OK,"Il campione presenta note di burro fuso, tipiche del Grana Trentino.",burro fuso,burro fuso,2018,C0Q,TG_08
254,OK,Il sapore tende ad aumentare verso note animali.,aumenta  l-animale,aumenta  l-animale,2018,C0Q,TG_19
255,OK,"Il campione presenta note animali, non caratteristiche del Grana Trentino.",animale,animale,2018,C0B,Q_02
256,OK,"Il campione mostra aroma di burro fuso e latte cotto, tipici del Grana Trentino.","Burro fuso, latte cotto","Burro fuso, latte cotto",2018,C0B,TG_35
257,OK,"Il campione presenta un aroma di cotto e fermentato, tipico del Grana Trentino.",aroma di cotto e fermentato,aroma di cotto e fermentato,2018,C0D,TG_13
258,OK,"Il campione presenta note di panna, tipiche del Grana Trentino.",panna,panna,2018,C0D,Q_09
259,OK,"Il campione mostra aroma di latte cotto, tipico del Grana Trentino.",latte cotto,latte cotto,2018,C0D,Q_02
260,OK,"Il campione evidenzia note di burro e latte cotto, mentre in bocca non si percepiscono la crosta di formaggio e le verdure cotte.",Emerge molto il burro e il latte cotto. ;In bocca non percepisco la crosta di formaggio e le verdure cotte sentite all'olfatto,Emerge molto il burro e il latte cotto. ;In bocca non percepisco la crosta di formaggio e le verdure cotte sentite all'olfatto,2018,C0D,TG_35
261,OK,Il campione presenta note amare.,note amare e,note amare e,2018,C0D,TG_19
262,OK,"L'aroma è fermentato, ma non tipico del Grana Trentino.","fermentato, non tipico del grana.","fermentato, non tipico del grana.",2018,C0F,TG_13
263,OK,L'aroma è complesso.,complesso,complesso,2018,C0F,Q_09
264,OK,"Si percepisce un aroma tostato piuttosto persistente, con sentori che ricordano il cotto, ma non bruciato.","Torna il tostato pittosto persistente e in generale aromi che ticordano il cotto, ma non bruciato","Torna il tostato pittosto persistente e in generale aromi che ticordano il cotto, ma non bruciato",2018,C0F,TG_35
265,OK,"Il campione presenta un aroma dolciastro, con note di latte cotto e sentori animali.","dolciastro, latte cotto, animale","dolciastro, latte cotto, animale",2018,C0F,TG_19
266,OK,"Si avverte panna nostrana, ma non tipica del Grana Trentino.",panna nostrano non neg ma non da grana,panna nostrano non neg ma non da grana,2018,C0I,Q_09
267,OK,"Prevalgono aromi che ricordano il cotto, con una nota che ricorda il siero o la panna acida.","Prevalgono gli aromi che ricordano il cotto, ma trovo anche una nota che ricorda il siero o la panna acida","Prevalgono gli aromi che ricordano il cotto, ma trovo anche una nota che ricorda il siero o la panna acida",2018,C0I,TG_35
268,OK,Il campione presenta un aroma di crosta.,crosta,crosta,2018,C0I,TG_12
269,OK,Si percepisce un aroma di panna.,panna,panna,2018,C0L,Q_02
270,OK,"L'aroma è equilibrato, con note di dado da brodo, latte e burro cotto.","equilibrato dado da brodo, note di latte e burro cotto","equilibrato dado da brodo, note di latte e burro cotto",2018,C0L,TG_35
271,OK,"Si avvertono lattici cotti, ma non molto caratteristici.","lattici cotti, ma non molto caratteristici","lattici cotti, ma non molto caratteristici",2018,C0L,TG_19
272,OK,L'aroma presenta sentori di formaggio vecchio e ossidato.,aroma di formaggio vecchio e passato,aroma di formaggio vecchio e ossidato,2018,C0O,TG_13
273,OK,Si percepisce un aroma di panna.,panna,panna,2018,C0O,Q_09
274,OK,I sentori tostati sono prevalenti.,tostati prevalenti,tostati prevalenti,2018,C0O,TG_19
275,OK,"L'aroma è dominato da lattico cotto, con note di glutammato; non molto complesso ma caratteristico.","lattico cotto dominante, glutammato, non molto complesso ma caratteristico","lattico cotto dominante, glutammato, non molto complesso ma caratteristico",2018,C0B,TG_13
276,OK,Si avverte un leggero aroma di crosta di formaggio.,leggero di crosta di formaggio,leggero di crosta di formaggio,2018,C0B,Q_09
277,OK,Il campione presenta un aroma di muffa gorgonzola.,muffa gorgonzola,muffa gorgonzola,2018,C0B,Q_02
278,OK,Si percepisce un leggero sentore di crosta.,leggero sentore di crosta,leggero sentore di crosta,2018,C0B,TG_04
279,OK,L'aroma presenta note di umami e burro.,umami e burro,umami e burro,2018,C0B,TG_35
280,OK,Il campione ha un aroma piccante.,piccante,piccante,2018,C0B,TG_19
281,OK,Si percepiscono sentori di stalla e crosta.,sentore di stalla e crosta,sentore di sstalla e crosta,2018,C0D,TG_13
282,OK,Ci sono note floreali e di lattici cotti.,"floreale ritrovato, lattici cotti","floreale ritrovato, lattici cotti",2018,C0D,Q_09
283,OK,"Il campione presenta una complessità aromatica limitata e una persistenza aromatica corta, con una debolezza aromatica che fa risaltare la sapidità e note di brodo, accompagnate da carenze lattiche.","poco complesso, persistenza aromatica corta, la debolezza aromatica fa risaltare la sapidit' e quindi la nota di brodo, note lattiche carenti","poco complesso, persistenza aromatica corta, la debolezza aromatica fa risaltare la sapidit' e quindi la nota di brodo, note lattiche carenti",2018,C0D,Q_02
284,OK,Il formaggio ha un aroma di vacca e latte UHT.,"vacca, latte UHT","vacca, latte UHT",2018,C0D,TG_04
285,OK,"L'aroma non è del tutto caratteristico del Grana Trentino, richiamando invece note tipiche dello sbrinz.",aroma non del tutto caratteristico tipo sbrinz,aroma non del tutto caratteristico tipo sbrinz,2018,C0D,TG_12
286,OK,Il campione presenta un aroma medio con note riconducibili all'emmenthal.,medio con note da emmenthal,medio con note da emmenthal,2018,C0D,TG_11
287,OK,Il campione presenta note di latte bruciato.,latte bruciato,latte bruciato,2018,C0F,Q_02
288,OK,"Il campione mostra un aroma lattico più evidente al naso, ma risulta poco complesso.","lattico pi\ evidente che al naso, poco complesso","lattico pi\ evidente che al naso, poco complesso",2018,C0F,TG_35
289,OK,Il campione presenta un aroma di panna cotta.,panna cotta,panna cotta,2018,C0F,TG_12
290,OK,Il campione presenta note di brodo e burro.,"brodo, burro","brodo, burro",2018,C0I,TG_13
291,OK,"Predomina l'aroma di latte fresco, con accenni di brodo e frutta secca.","predomina l-aroma di latte fresco, con accenni di brodo e  frutta secca","predomina l-aroma di latte fresco, con accenni di brodo e  frutta secca",2018,C0I,TG_35
292,OK,Il campione presenta un burro fuso molto caratteristico.,burro fuso molto caratteristico,burro fuso molto caratteristico,2018,C0I,TG_11
293,OK,Il campione presenta note di latte cotto predominanti.,di latte cotto troppo,di latte cotto troppo,2018,C0I,TG_19
294,OK,Si avverte un sapore di legno cotto.,leg cotto,leg cotto,2018,C0L,TG_13
295,OK,"Il campione presenta note di miele, burro e grana.","miele, burro e grana","miele, burro e grana",2018,C0L,Q_02
296,OK,Il campione presenta un aroma tostato leggero.,tostato leggero,tostato leggero,2018,C0L,TG_11
297,OK,"Emergono note di brodo di carne, con un aroma lattico poco intenso e note bruciate riscontrate al naso, non percepite in bocca.","emergono molto le note di brodo di carne, lattico pi\ scarico, note bruciate riscontrate al naso non percepite in bocca","emergono molto le note di brodo di carne, lattico pi\ poco intenso, note bruciate riscontrate al naso non percepite in bocca",2018,C0O,TG_13
298,OK,Il campione presenta una crosta di formaggio.,crosta di formaggio,crosta di formaggio,2018,C0O,Q_09
299,OK,"Il campione non risulta tipico del Grana Trentino, presentando un aroma negativo.","non tipico del grana, negativo","non tipico del grana, negativo",2018,C0O,TG_04
300,CONFORME,"Il campione presenta un aroma medio, conforme alle aspettative per il Grana Trentino.",medio,medio,2018,C0O,TG_35
301,OK,"Il campione presenta note lattiche cotte affiancate a note animali, con una leggera presenza di glutammato.",note lattiche cotte affiancate a note animali non solo di glutammato,note lattiche cotte affiancate a note animali non solo di glutammato,2018,C0A,TG_20
302,OK,Il campione presenta un aroma di latte bollito.,LATTE BOLLITO,LATTE BOLLITO,2018,C0A,TG_15
303,OK,Il campione ha note di panna e un leggero sentore di cotto.,panna e leggero di cotto,panna e leggero di cotto,2018,C0A,Q_09
304,OK,Ci sono sentori di burro e brodo.,"*burro, brodo ....","*burro, brodo ....",2018,C0A,TG_24
305,OK,"In bocca risulta più gradevole e complesso rispetto al naso, con una lieve nota animale e le caratteristiche tipiche del Grana Trentino.","in bocca pi\ gradevole e complesso che al naso, lieve nota animale ma presenti le note caratteristiche","in bocca pi\ gradevole e complesso che al naso, lieve nota animale ma presenti le note caratteristiche",2018,C0C,TG_20
306,OK,Il campione presenta un aroma di latte cotto.,LATTE COTTO,LATTE COTTO,2018,C0C,TG_15
307,OK,Il campione ha un aroma di burro.,burro,burro,2018,C0C,TG_24
308,OK,"Il campione è abbastanza equilibrato, con ritorno delle note cotte rilevate al naso, ma risulta poco complesso.","abbastanza equilibrato, tornano le note cotte rilevate al naso, poco complesso","abbastanza equilibrato, tornano le note cotte rilevate al naso, poco complesso",2018,C0D,TG_20
309,OK,Si percepiscono note di pepe e verdure cotte.,"PEPE, VERDURE COTTE","PEPE, VERDURE COTTE",2018,C0D,TG_15
310,OK,Il campione presenta un leggero sentore di fermentato.,leggero sentore di fermentato,leggero sentore di fermentato,2018,C0D,TG_13
311,OK,Il campione ha un aroma di cotto.,cotto,cotto,2018,C0D,Q_09
312,OK,Il campione presenta note di erbe amarognole.,erbe amarognole,erbe amarognole,2018,C0D,TG_19
313,OK,Il campione ha sentori di fieno e brodo.,"fieno, brodo","fieno, brodo",2018,C0D,TG_24
314,OK,"In bocca risulta più lattico rispetto al naso, poco complesso ma gradevole.","in bocca pi\ lattico che al naso, poco complesso ma gradevole","in bocca pi\ lattico che al naso, poco complesso ma gradevole",2018,C0G,TG_20
315,OK,Il campione presenta note di latte cotto e broccoli.,"LATTE COTTO, BROCCOLI","LATTE COTTO, BROCCOLI",2018,C0G,TG_15
316,OK,Il campione ha un aroma di cotto.,cotto,cotto,2018,C0G,TG_26
317,OK,Il campione risulta povero.,povero,povero,2018,C0G,TG_04
318,OK,Il campione presenta note vegetali cotte finali.,note vegetali cotte finali,note vegetali cotte finali,2018,C0G,TG_19
319,OK,Il campione ha un leggero sentore di ossidato.,legg stantio,legg stantio,2018,C0G,TG_12
320,OK,"In bocca risulta gradevole, con ritorno delle note di formaggio cotto e crosta di formaggio, accompagnate da note lattiche e sentori di frutta fermentata meno evidenti.","in bocca gradevole, tornano le note di formaggio cotto e crosta di formaggio ma anche quelle lattiche con note di frutta fermentata meno evidenti","in bocca gradevole, tornano le note di formaggio cotto e crosta di formaggio ma anche quelle lattiche con note di frutta fermentata meno evidenti",2018,C0H,TG_20
321,OK,Il campione presenta note di pepe e un aroma fermentato.,"PEPE, FERMENTATO","PEPE, FERMENTATO",2018,C0H,TG_15
322,OK,Il campione ha un aroma di latte cotto.,cotto,cotto,2018,C0H,TG_13
323,OK,Il campione presenta un aroma leggermente da crosta.,un po- da crosta,un po- da crosta,2018,C0H,Q_09
324,OK,Il campione ha note di brodo e crosta di grana.,"brodo, crosta di grana","brodo, crosta di grana",2018,C0H,TG_19
325,OK,Il campione presenta un aroma non piacevole.,non piacevole,non piacevole,2018,C0H,TG_24
326,OK,"Il campione è poco caratteristico, con note lattiche poco marcate e sentori fermentati e ossidati.","poco caratteristico, poco marcate le note lattiche, note fermentate ed ossidate","poco caratteristico, poco marcate le note lattiche, note fermentate ed ossidate",2018,C0Q,TG_20
327,OK,Il campione presenta note di latte acido e yogurt.,"LATTE ACIDO,YOGURT","LATTE ACIDO,YOGURT",2018,C0Q,TG_15
328,OK,Il campione ha una punta di fermentato.,punta di fermentato.,punta di fermentato.,2018,C0Q,TG_13
329,OK,Il campione ha un aroma di cotto.,cotto,cotto,2018,C0Q,Q_09
330,OK,Il campione presenta note di burro e grana.,"burro, grana","burro, grana",2018,C0Q,TG_24
331,OK,"Il campione ha un aroma lattico netto di burro fuso, con un lieve sentore propionico.","lattico netto di burro fuso, lieve sentore propionico","lattico netto di burro fuso, lieve sentore propionico",2018,C0A,TG_20
332,OK,Il campione presenta caratteristiche più da nostrano che da grana.,da nostrano piu che da grana,da nostrano piu che da grana,2018,C0A,Q_09
333,OK,Il campione ha note di minestrone e verdure.,minestrone verdure,minestrone verdure,2018,C0A,TG_15
334,OK,"Il campione presenta note di burro, risultando piacevole.","burro, piacevole","burro, piacevole",2018,C0A,TG_24
335,OK,Il campione ha un aroma pungente e fermentato.,pungente;fermentato,pungente;fermentato,2018,C0A,Q_02
336,OK,Il campione presenta un aroma di miseria.,miseria,miseria,2018,C0A,TG_04
337,OK,"Il campione ha un aroma lattico dominante, con a tratti note fruttate e propioniche.","lattico dominante, a tratti note fruttate e proprioniche","lattico dominante, a tratti note fruttate e proprioniche",2018,C0C,TG_20
338,OK,Il campione presenta note di brodo animale e vegetale.,brodo animale e vegetale,brodo animale e vegetale,2018,C0C,TG_19
339,OK,Il campione ha un aroma di panna.,panna,panna,2018,C0C,Q_09
340,OK,Il campione presenta un aroma di latte cotto leggero.,latte cotto leggero,latte cotto leggero,2018,C0C,TG_15
341,OK,Il formaggio è un provolone.,provolone,provolone,2018,C0C,TG_24
342,OK,La crosta è cotta e presenta un sapore rancido.,"crosta, cotto, rancido","crosta, cotto, rancido",2018,C0C,TG_14
343,OK,"Lattico di latte cotto, burro cotto, vegetale di fieno, animale di glutammato, equilibrato.","lattico di latte cotto, burro cotto, vegetale di fieno, animale di glutammato, equilibrato","lattico di latte cotto, burro cotto, vegetale di fieno, animale di glutammato, equilibrato",2018,C0M,TG_20
344,OK,Vegetale erbaceo.,vegetale erbaceo,vegetale erbaceo,2018,C0M,TG_19
345,OK,Cotto vegetale.,cotto vegetale,cotto vegetale,2018,C0M,Q_09
346,OK,"Aroma di formaggio vecchio, ossidato, non piacevole.","aroma di formaggio vecchio, passato, ossidato. non piacevole","aroma di formaggio vecchio, ossidato, ossidato. non piacevole",2018,C0M,TG_13
347,ILLEGGIBILE,,strano...,strano...,2018,C0M,TG_24
348,OK,Debole.,debole,debole,2018,C0M,TG_04
349,OK,Bruciato.,bruciato,bruciato,2018,C0M,TG_14
350,OK,"Note lattiche presenti, ma si percepiscono anche la crosta, la cantina e l'ossidazione.","note lattiche ok ma si sente un po la crosta, la cantina e l-ossidazione","note lattiche ok ma si sente un po la crosta, la cantina e l-ossidazione",2018,C0N,TG_20
351,OK,Latte cotto.,latte cotto,latte cotto,2018,C0N,TG_15
352,OK,Leggere note da grana.,leggere note da grana,leggere note da grana,2018,C0N,TG_24
353,OK,"Mediamente intenso, in bocca emerge il formaggio cotto e la crosta di formaggio.","mediamente intenso, in bocca emerge il formaggio cotto e la crosta di formaggio","mediamente intenso, in bocca emerge il formaggio cotto e la crosta di formaggio",2018,C0O,TG_20
354,OK,Non tipico del Grana Trentino.,non tipico del grana,non tipico del grana,2018,C0O,TG_13
355,OK,Fermentato.,fermentato,fermentato,2018,C0O,TG_15
356,OK,"Brodo, burro.","brodo, burro","brodo, burro",2018,C0O,TG_24
357,OK,"Cotto, stalla leggero.","cotto, stalla leggero","cotto, sstalla leggero",2018,C0O,TG_14
358,OK,"Lattico di burro sciolto con lievi note lattiche acide, ma nel complesso equilibrato.",lattico di burro sciolto con lievi note lattiche acide ma nel complesso equilibrato,lattico di burro sciolto con lievi note lattiche acide ma nel complesso equilibrato,2018,C0Q,TG_20
359,OK,Manca di carattere.,Manca di carattere,Manca di carattere,2018,C0Q,TG_19
360,OK,Cotto.,cotto,cotto,2018,C0Q,Q_09
361,OK,C'è un chiaro sapore lattico acido.,lattico acido,lattico acido,2018,C0Q,TG_15
362,OK,"Il campione presenta note di burro e grana, tipiche del Grana Trentino.","burro, grana","burro, grana",2018,C0Q,TG_24
363,ILLEGGIBILE,,mi torna una puzza non definita,mi torna una puzza non definita,2018,C0Q,TG_04
364,OK,"L'aroma è caratterizzato da note di cotto intenso, tipiche del Grana Trentino.","aroma di cotto intenso,","aroma di cotto intenso,",2018,C0Q,TG_14
365,OK,"Il campione presenta note di latte cotto e brodo, con un buon equilibrio.","latte cotto, brodo, abbastanza equilibrato","latte cotto, brodo, abbastanza equilibrato",2018,C0A,TG_20
366,OK,"Si percepiscono note floreali e di burro, che arricchiscono l'aroma.","florale,burro","florale,burro",2018,C0A,TG_08
367,OK,"L'aroma di panna è presente, contribuendo alla complessità del campione.",panna,panna,2018,C0A,Q_09
368,OK,Ricorda un formaggio non tipico da grana.,ricorda un formaggio per; non tipico da grana,ricorda un formaggio per; non tipico da grana,2018,C0A,TG_24
369,OK,"Non si notano nuove note rispetto al naso, ma l'intensità è buona.","nessuna nota nuova rispetto al naso, ma intensit' buona","nessuna nota nuova rispetto al naso, ma intensit' buona",2018,C0A,TG_04
370,OK,"Il campione presenta un aroma di brodo animale, tipico del Grana Trentino.",brodo animale,brodo animale,2018,C0A,TG_19
371,OK,"Si avvertono note leggermente erbacee e fruttate, che arricchiscono l'aroma.",leggermente erbaceo e fruttato,leggermente erbaceo e fruttato,2018,C0A,TG_14
372,OK,"Il campione mostra note di latte cotto e burro cotto, non particolarmente complesse.","latte cotto, burro cotto, non particolarmente complesso, latte uht","latte cotto, burro cotto, non particolarmente complesso, latte uht",2018,C0E,TG_20
373,OK,"L'aroma di burro è presente, contribuendo alla tipicità del Grana Trentino.",burro,burro,2018,C0E,TG_08
374,OK,"Si percepisce una nota di panna, leggermente riconducibile al nostrano.",panna un po da nostrano,panna un po da nostrano,2018,C0E,Q_09
375,OK,"Il campione presenta note di burro e brodo, tipiche del Grana Trentino.","burro, brodo","burro, brodo",2018,C0E,TG_24
376,ILLEGGIBILE,,stalla,sstalla,2018,C0E,TG_04
377,OK,"Si avvertono note di burro e panna, accompagnate da un aroma di brodo.","burro e panna, brodo","burro e panna, brodo",2018,C0E,TG_14
378,OK,"Ritorna una nota al naso estranea al trentingrana, sebbene meno evidente.",ritorna la nota al naso estranea al trentingrana anche se meno evidente,ritorna la nota al naso estranea al trentingrana anche se meno evidente,2018,C0F,TG_20
379,OK,"Il campione presenta note di burro e pane tostato, arricchendo l'aroma.","burro, pane tostato","burro, pane tostato",2018,C0F,TG_08
380,OK,Il retrogusto è di latte acidulo.,retrolfatto latte acidulo....,retrolfatto latte acidulo....,2018,C0F,TG_24
381,OK,"La nota fruttata è intensa, con sentori di ananas ben definiti.",torna forte la nota fruttata *sembra ananas*,torna forte la nota fruttata *sembra ananas*,2018,C0F,TG_04
382,OK,Presenza di sentori animali e note di marcio.,"animale, marcio,","animale, marcio,",2018,C0F,TG_19
383,OK,"La nota di brodo è marcata, ma nel complesso risulta equilibrata.","come al naso, anche in bocca la nota di brodo [ marcata ma nel complesso abbastanza equilibrato","come al naso, anche in bocca la nota di brodo [ marcata ma nel complesso abbastanza equilibrato",2018,C0H,TG_20
384,OK,Sentori di burro ben percepibili.,burro,burro,2018,C0H,TG_08
385,OK,Presenza di crosta di formaggio.,crosta,crosta,2018,C0H,TG_12
386,OK,Note di grana e burro sono presenti.,grana e burro anche,grana e burro anche,2018,C0H,TG_24
387,OK,Note di brodo e erba sono percepibili.,note di brodo e erba,note di brodo e erba,2018,C0H,TG_14
388,OK,"Il campione è equilibrato, ma non molto caratteristico.",equilibrato ma non molto caratteristico,equilibrato ma non molto caratteristico,2018,C0M,TG_20
389,OK,Sentori di burro e mela sono presenti.,"burro, mela","burro, mela",2018,C0M,TG_08
390,OK,Nota di cotto ben percepita.,cotto,cotto,2018,C0M,Q_09
391,OK,Nota strana e non piacevole.,strano non piacevole,strano non piacevole,2018,C0M,TG_24
392,OK,"Presenza di erbe amare, tostato deciso e sentori animali.","erbe amare particolarmente in un pezzo, tostato deciso, animale","erbe amare particolarmente in un pezzo, tostato deciso, animale",2018,C0M,TG_19
393,OK,Note di frutta e brodo sono percepibili.,note di frutta e brodo,note di frutta e brodo,2018,C0M,TG_14
394,OK,"Nota aromatica non tipica del trentingrana, con sentori medicinali.","nota aromatica non tipica del trentingrana, quasi di medicina / farmaco cuoio","nota aromatica non tipica del trentingrana, quasi di medicina / farmaco cuoio",2018,C0Q,TG_20
395,OK,Si percepisce un aroma di stalla.,stalla,sstalla,2018,C0Q,TG_08
396,OK,Si avverte un possibile sentore di plastica.,plastica ?,plastica ?,2018,C0Q,Q_09
397,OK,Nota stantia ben percepita.,stantio,stantio,2018,C0Q,TG_12
398,OK,Presenza di brodo e sentori animali.,"brodo, stalla","brodo, sstalla",2018,C0Q,TG_24
399,OK,"Note di tostato, nocciola vegetale e cotto lattico poco presenti.","tostato, nocciola vegetale cotto lattico cotto poco presente","tostato, nocciola vegetale cotto lattico cotto poco presente",2018,C0Q,TG_35
400,OK,Leggermente percepibile.,leggermente percebilie,leggermente percebilie,2018,C0Q,Q_02
401,OK,"Si avverte un deciso aroma animale, con crosta di grana, muffa e note stantie in alcuni pezzi.","deciso animale, crosta di grana, muffa, vecchio, stantio in certi pezzi","deciso animale, crosta di grana, muffa, vecchio, stantio in certi pezzi",2018,C0Q,TG_19
402,OK,"Cotto, crosta, cuoio.","cotto, crosta, cuoio","cotto, crosta, cuoio",2018,C0Q,TG_14
403,OK,Bruciato.,bruciato,bruciato,2018,C0B,TG_14
404,OK,"Il gorgonzola non è tipico, con un sapore acido e disgustoso.","gorgonzola...non tipico, acido, disgustoso","gorgonzola...non tipico, acido, disgustoso",2018,C0B,TG_24
405,OK,Leggermente cotto.,leg cotto,leg cotto,2018,C0B,Q_09
406,OK,Formaggio maturo tendente alla sovramaturazione.,formaggio maturo tendente alla sovramaturazione,formaggio maturo tendente alla sovramaturazione,2018,C0B,Q_02
407,OK,Vecchio.,vecchio,vecchio,2018,C0B,TG_11
408,OK,"Latte acido, fermentato.","latte acido, fermentato","latte acido, fermentato",2018,C0B,TG_15
409,OK,"Leggero aroma vegetale, silos, frutta troppo matura, non ben definibile.","leggero aroma vegetale/silos/ frutta troppo matura, non ben definibile","leggero aroma vegetale/silos/ frutta troppo matura, non ben definibile",2018,C0D,TG_14
410,OK,Fieno.,fieno,fieno,2018,C0D,TG_08
411,OK,"Burro, grana.","burro, grana","burro, grana",2018,C0D,TG_24
412,OK,Cotto latte.,cotto latte,cotto latte,2018,C0D,Q_09
413,OK,La nota lattea non è percepita all'olfatto.,nota lattea non sentita all-olfatto,nota lattea non sentita all-olfatto,2018,C0D,TG_04
414,OK,Brodo animale.,brodo animale,brodo animale,2018,C0D,TG_19
415,OK,"Latte cotto, cipolla.","latte cotto, cipolla","latte cotto, cipolla",2018,C0D,TG_15
416,OK,"Crosta, formaggio cotto.","crosta, formaggio cotto","crosta, formaggio cotto",2018,C0I,TG_14
417,OK,Burro pane.,burro pane,burro pane,2018,C0I,TG_08
418,OK,Formaggio fritto.,formaggio fritto,formaggio fritto,2018,C0I,TG_24
419,OK,"Frutta troppo matura, ma solo inizialmente, poi brodo animale e vegetale.","frutta troppo matura, ma solo inizialmente, poi brodo animale e vegetale","frutta troppo matura, ma solo inizialmente, poi brodo animale e vegetale",2018,C0I,TG_19
420,OK,"Latte cotto, brodo carne.","latte cotto, brodo carne","latte cotto, brodo carne",2018,C0I,TG_15
421,OK,Il campione presenta un leggero sentore di bruciato.,leggero sentore di bruciato,leggero sentore di bruciato,2018,C0M,TG_14
422,OK,Ha un aroma strano di burro.,"strano, burro","strano, burro",2018,C0M,TG_24
423,OK,Il campione presenta note di latte cotto.,cotto,cotto,2018,C0M,Q_09
424,ILLEGGIBILE,,stallatico,sstallatico,2018,C0M,Q_02
425,ILLEGGIBILE,,"stalla, caramello","sstalla, caramello",2018,C0M,TG_26
426,ILLEGGIBILE,,un pochett odi crosta di formaggio non pecepita alla prima olfazione,un pochett odi crosta di formaggio non pecepita alla prima olfazione,2018,C0M,TG_04
427,OK,Il campione presenta note di tostato e brodo.,"tostato, brodo,","tostato, brodo,",2018,C0M,TG_19
428,OK,Il campione presenta note di latte cotto.,latte cotto,latte cotto,2018,C0M,TG_15
429,OK,Il campione presenta un sentore di verdura lessa.,sentore di verdura lessa,sentore di verdura lessa,2018,C0O,TG_14
430,OK,Il campione presenta note burrose e di fumo tostato.,"burroso, fumo/tostato","burroso, fumo/tostato",2018,C0O,TG_24
431,OK,Il campione presenta note di panna.,panna,panna,2018,C0O,Q_09
432,OK,Il campione presenta un aroma scarno.,scarno,scarno,2018,C0O,TG_04
433,OK,Il campione presenta note di latte cotto.,latte cotto,latte cotto,2018,C0O,TG_15
434,OK,Il campione presenta un tostato eccessivo.,tostato eccessivo,tostato eccessivo,2018,C0R,TG_14
435,OK,Il campione presenta note di crosta di pane.,crosta di pane,crosta di pane,2018,C0R,TG_08
436,OK,Il campione presenta note di grana e burro.,"grana, burro","grana, burro",2018,C0R,TG_24
437,ILLEGGIBILE,,mah,mah,2018,C0R,Q_09
438,OK,Non ricorda il grana emmental.,non da grana emmental,non da grana emmental,2018,C0R,TG_26
